dur,proto,dir,state,stos,dtos,tot_pkts,tot_bytes,src_bytes,label
125.778564,10,0,129,0.0,0.0,10,1922,1177,4
0.000648,11,3,4,0.0,0.0,2,180,90,7
619.2453,11,3,4,0.0,0.0,4,452,328,6
0.002556,11,3,4,0.0,0.0,2,524,464,6
660.51324,11,3,4,0.0,0.0,6,399,219,6
0.03516,11,3,4,0.0,0.0,2,132,72,6
9.010539,11,0,74,0.0,0.0008660852944690001,3,390,390,5
802.5523,11,3,4,0.0,0.0,4,475,240,6
0.712876,11,3,4,0.0,0.0,4,809,535,6
630.53973,11,0,74,0.0,0.0008660852944690001,6,906,906,5
630.5395,1,0,170,0.0,0.0008660852944690001,6,1074,1074,0
334.16577,11,3,4,0.0,0.0,4,523,356,6
13.304933,10,1,97,0.0,0.0008660852944690001,2,120,120,0
13.304707,1,0,165,0.0,0.0008660852944690001,2,164,164,0
0.122299,11,3,4,0.0,0.0,2,238,176,6
0.053316,11,3,4,0.0,0.0,2,238,176,6
0.328628,11,3,4,0.0,0.0,2,141,81,6
0.026822,11,3,4,0.0,0.0,2,132,72,6
0.032167,11,3,4,0.0,0.0,2,134,74,6
0.000678,11,3,4,0.0,0.0,2,233,171,6
0.000686,11,3,4,0.0,0.0,2,133,73,6
0.000656,11,3,4,0.0,0.0,2,131,71,6
0.00058,11,3,4,0.0,0.0,2,133,73,6
0.001029,11,3,4,0.0,0.0,2,303,64,6
34.38559,10,0,52,0.0,0.0,681,616566,22320,51
0.325971,10,0,52,0.0,0.0,9,1535,699,2
0.000812,11,3,4,0.0,0.0,2,136,76,6
617.6907,11,3,4,0.0,0.0,4,498,354,6
0.214477,10,0,141,0.0,0.0,11,1081,572,4
0.222364,10,0,140,0.0,0.0,10,1021,572,4
3.346401,10,0,129,0.0,0.0,10,1015,711,4
15.588729,10,0,52,0.0,0.0,43,34570,2422,4
838.54047,11,3,4,0.0,0.0,10,699,399,6
2.440015,10,0,52,0.0,0.0,19,1533,778,4
0.346747,11,3,4,0.0,0.0,2,132,72,6
2.263693,10,0,52,0.0,0.0,10,1201,741,51
0.00091,11,3,4,0.0,0.0,2,138,77,6
821.4889,11,3,4,0.0,0.0,30,5242,2714,6
647.7036,11,3,4,0.0,0.0,4,610,486,6
0.000771,11,3,4,0.0,0.0,2,631,74,6
0.000718,11,3,4,0.0,0.0,2,134,73,6
827.9476,11,3,4,0.0,0.0,30,5535,2773,6
0.000721,11,3,4,0.0,0.0,2,251,189,6
604.80383,11,3,4,0.0,0.0,4,483,359,6
782.856,10,4,91,0.0,0.0,40,3312,1716,0
0.000734,11,3,4,0.0,0.0,2,135,74,6
29.650246,1,0,164,0.0,0.0008660852944690001,6,1059,1059,0
0.029106,11,3,4,0.0,0.0,2,134,73,6
839.8895,10,4,91,0.0,0.0,80,20262,17920,0
65.60089,10,0,52,0.0,0.0,10,1892,1196,4
0.00024,11,3,4,0.0,0.0,2,394,85,56
0.17016,10,0,52,0.0,0.0,64,59160,1453,4
0.060121,11,3,4,0.0,0.0,2,523,463,6
551.53345,11,3,4,0.0,0.0,4,836,529,6
848.56775,11,3,4,0.0,0.0,250,34511,18824,6
0.000918,11,3,4,0.0,0.0,2,143,82,6
605.79095,11,3,4,0.0,0.0,4,270,150,6
33.07811,10,0,52,0.0,0.0,285,238315,15820,51
755.3731,11,3,4,0.0,0.0,6,724,538,6
613.67596,11,3,4,0.0,0.0,4,478,354,6
0.000829,11,3,4,0.0,0.0,2,131,71,6
0.093696,11,3,4,0.0,0.0,2,549,74,2
0.190189,11,3,4,0.0,0.0,2,544,77,6
0.062002,11,3,4,0.0,0.0,2,523,463,6
0.108419,11,3,4,0.0,0.0,2,523,463,6
530.856,11,3,4,0.0,0.0,4,755,525,6
0.002268,11,3,4,0.0,0.0,2,532,472,6
0.354464,11,3,4,0.0,0.0,2,567,82,6
0.25742,10,0,65,0.0,0.0,13,2332,1359,4
15.096828,10,0,65,0.0,0.0,11,1436,922,4
15.09633,10,0,65,0.0,0.0,11,1431,918,4
15.09666,10,0,65,0.0,0.0,11,1402,889,4
15.096187,10,0,52,0.0,0.0,122,126758,2681,4
0.000646,11,3,4,0.0,0.0,2,139,79,6
0.001048,11,3,4,0.0,0.0,2,544,73,6
0.216113,11,3,4,0.0,0.0,2,523,463,6
551.2689,11,3,4,0.0,0.0,4,729,529,6
551.19507,11,3,4,0.0,0.0,4,837,529,6
812.96405,11,3,4,0.0,0.0,30,4742,2477,6
0.000614,11,3,4,0.0,0.0,2,239,177,6
61.66447,10,0,143,0.0,0.0,13,1937,1135,2
0.000651,11,3,4,0.0,0.0,2,136,76,6
0.000653,11,3,4,0.0,0.0,2,241,179,6
0.005741,11,3,4,0.0,0.0,4,2992,60,6
0.001396,11,3,4,0.0,0.0,2,1024,74,6
32.410786,10,0,52,0.0,0.0,104,74133,5704,51
0.00199,11,3,4,0.0,0.0,2,228,166,6
0.000905,11,3,4,0.0,0.0,2,135,74,6
598.8533,11,3,4,0.0,0.0,6,1665,1485,6
0.341089,11,3,4,0.0,0.0,4,267,140,6
0.005775,11,3,4,0.0,0.0,4,2992,60,6
608.48987,11,3,4,0.0,0.0,4,466,342,2
708.9274,10,0,127,0.0,0.0,90,21200,16807,4
4.158165,11,3,4,0.0,0.0,6,879,229,6
191.78653,10,0,54,0.0,0.0,23,2615,1542,4
0.00032,11,3,4,0.0,0.0,2,214,81,56
0.000821,11,3,4,0.0,0.0,2,128,60,6
50.841805,10,0,52,0.0,0.0,746,689923,22558,51
0.000889,11,3,4,0.0,0.0,2,232,170,6
0.001807,11,3,4,0.0,0.0,2,572,74,6
13.996482,10,0,52,0.0,0.0,55,37050,2127,4
0.000784,11,3,4,0.0,0.0,2,241,179,6
0.463965,11,3,4,0.0,0.0,4,418,167,6
2.781639,11,3,4,0.0,0.0,4,270,150,6
49.785805,10,0,52,0.0,0.0,267,278131,9358,51
77.6866,10,0,52,0.0,0.0,14,2672,1738,2
0.000395,11,3,4,0.0,0.0,2,287,74,56
0.037117,10,0,52,0.0,0.0,10,1624,880,4
0.001036,11,3,4,0.0,0.0,2,566,74,6
33.031124,10,0,52,0.0,0.0,478,408944,21140,51
0.039504,11,3,4,0.0,0.0,2,134,74,6
0.153796,11,3,4,0.0,0.0,4,3006,60,6
55.385258,11,3,4,0.0,0.0,4,392,270,6
0.000471,11,3,4,0.0,0.0,2,394,85,56
0.171359,10,0,52,0.0,0.0,59,54432,1331,4
0.285223,11,3,4,0.0,0.0,2,244,171,6
883.1709,10,4,91,0.0,0.0,52,4364,2023,0
0.000125,11,0,74,0.0,0.0008660852944690001,1,145,145,1
0.029196,11,3,4,0.0,0.0,2,263,181,6
0.208418,11,3,4,0.0,0.0,4,2995,60,6
813.4837,10,4,91,0.0,0.0,43,4198,2602,0
0.000511,11,3,4,0.0,0.0,2,165,105,6
74.787155,11,3,4,0.0,0.0,24,3767,768,6
0.000769,11,3,4,0.0,0.0,2,132,72,6
0.081732,11,3,4,0.0,0.0,2,474,145,2
0.000707,11,3,4,0.0,0.0,2,236,174,6
0.502685,11,3,4,0.0,0.0,2,474,145,2
0.156265,10,0,52,0.0,0.0,14,1858,894,4
0.000867,11,3,4,0.0,0.0,2,128,60,6
862.8469,10,4,91,0.0,0.0,81,64683,19179,2
0.000383,11,3,4,0.0,0.0,2,362,86,56
0.000416,11,3,4,0.0,0.0,2,389,86,56
0.000402,11,3,4,0.0,0.0,2,165,105,6
578.9153,11,3,4,0.0,0.0,8,635,393,6
0.061001,11,3,4,0.0,0.0,2,134,74,6
0.005842,11,3,4,0.0,0.0,4,2992,60,6
832.68304,11,3,4,0.0,0.0,8,1023,631,6
0.000766,11,3,4,0.0,0.0,2,132,72,6
1.942446,11,3,4,0.0,0.0,4,1236,1116,6
0.002513,11,3,4,0.0,0.0,2,136,75,6
0.002114,11,3,4,0.0,0.0,2,520,460,6
789.0965,11,3,4,0.0,0.0,8,720,360,7
827.071,11,3,4,0.0,0.0,16,1800,649,6
505.94754,11,3,4,0.0,0.0,189,21471,6848,6
56.15064,10,0,52,0.0,0.0,27,3049,1531,4
601.2041,11,3,4,0.0,0.0,4,502,348,6
844.698,11,3,4,0.0,0.0,4,1062,942,6
0.000871,11,3,4,0.0,0.0,2,253,179,6
0.000704,11,3,4,0.0,0.0,2,240,178,6
720.3177,11,3,4,0.0,0.0,10,1095,785,6
613.7416,11,3,4,0.0,0.0,6,824,480,6
613.7503,11,3,4,0.0,0.0,4,512,386,6
858.9243,10,4,91,0.0,0.0,30,1800,1200,2
0.000953,11,3,4,0.0,0.0,2,134,73,6
613.3605,11,3,4,0.0,0.0,4,474,350,6
201.17097,11,3,4,0.0,0.0,6,668,346,6
605.93384,11,3,4,0.0,0.0,4,488,364,6
0.00069,11,3,4,0.0,0.0,2,232,170,6
463.51538,10,0,52,0.0,0.0,112,10506,4634,4
463.53833,10,0,52,0.0,0.0,131,8400,3763,4
11.580592,11,3,4,0.0,0.0,4,1160,1040,6
716.8155,11,3,4,0.0,0.0,4,411,264,6
2.186093,10,0,52,0.0,0.0,10,1547,720,4
0.000304,11,3,4,0.0,0.0,2,284,76,56
1.293352,10,0,52,0.0,0.0,106,104450,1886,4
7.9501,11,0,74,0.0,0.0008660852944690001,3,435,435,1
7.949925,1,0,170,0.0,0.0008660852944690001,3,519,519,1
0.000914,11,3,4,0.0,0.0,2,134,74,6
0.000854,11,3,4,0.0,0.0,2,212,150,6
0.000883,11,3,4,0.0,0.0,2,133,72,6
618.1805,11,3,4,0.0,0.0,4,443,217,6
0.347708,10,0,52,0.0,0.0,9,1535,699,2
0.794437,10,0,128,0.0,0.0,5,366,244,4
821.0299,11,3,4,0.0,0.0,28,4004,1054,6
7.752751,10,0,112,0.0,0.0008660852944690001,2,120,120,4
0.000701,11,3,4,0.0,0.0,2,133,73,6
0.10455,11,3,4,0.0,0.0,2,132,72,6
0.000881,11,3,4,0.0,0.0,2,135,75,6
779.3627,11,3,4,0.0,0.0,30,5128,2713,6
0.142102,11,3,4,0.0,0.0,2,147,86,6
614.0016,11,3,4,0.0,0.0,4,312,191,6
0.203571,11,3,4,0.0,0.0,2,147,86,6
0.000784,11,3,4,0.0,0.0,2,131,71,6
0.000772,11,3,4,0.0,0.0,2,133,73,6
70.36801,11,3,4,0.0,0.0,6,399,219,6
0.161306,11,3,4,0.0,0.0,2,131,71,6
82.98822,11,3,4,0.0,0.0,4,468,332,6
0.000729,11,3,4,0.0,0.0,2,134,74,6
0.000213,11,0,74,0.0,0.0008660852944690001,1,107,107,5
2.297783,11,0,74,0.0,0.0008660852944690001,2,292,292,5
2.297504,1,0,170,0.0,0.0008660852944690001,2,348,348,0
851.0124,10,4,91,0.0,0.0,58,5922,2948,0
0.000698,11,3,4,0.0,0.0,2,132,72,6
0.253266,11,0,74,0.0,0.0008660852944690001,1,145,145,1
0.052825,11,0,74,0.0,0.0008660852944690001,1,145,145,1
0.166797,10,0,52,0.0,0.0,9,1583,943,4
607.74786,11,3,4,0.0,0.0,4,526,366,6
0.008442,10,4,19,0.0,0.0,5,321,201,23
0.008123,10,4,19,0.0,0.0,5,321,201,23
0.008064,10,4,19,0.0,0.0,5,321,201,23
779.7685,11,3,4,0.0,0.0,14,1260,630,7
2.937719,11,3,4,0.0,0.0,7,3218,715,6
1.029522,10,0,153,0.0,0.0,6,374,194,3
0.000962,11,3,4,0.0,0.0,2,275,176,6
0.000902,11,3,4,0.0,0.0,2,139,78,6
0.002294,11,3,4,0.0,0.0,2,519,459,6
0.000875,11,3,4,0.0,0.0,2,135,75,6
0.000755,10,4,12,0.0,0.0,3,180,120,0
0.000329,11,3,4,0.0,0.0,2,231,78,56
0.000173,11,3,4,0.0,0.0,2,232,91,56
0.000398,11,3,4,0.0,0.0,2,319,78,56
0.377051,10,0,52,0.0,0.0,10,1502,933,2
59.904278,11,3,4,0.0,0.0,8,1210,256,6
600.018,10,4,91,0.0,0.0,6,608,370,2
737.97894,11,3,4,0.0,0.0,12,811,445,6
721.6397,11,3,4,0.0,0.0,10,1205,780,6
0.051582,11,3,4,0.0,0.0,2,137,77,6
0.321506,11,3,4,0.0,0.0,2,133,73,6
0.397126,11,3,4,0.0,0.0,2,137,77,6
0.004006,11,3,4,0.0,0.0,4,3026,60,6
0.00096,11,3,4,0.0,0.0,2,226,164,6
0.001035,11,3,4,0.0,0.0,2,135,75,6
630.95184,11,3,4,0.0,0.0,4,595,373,6
613.12787,10,4,91,0.0,0.0,56,4884,2910,2
0.005845,11,3,4,0.0,0.0,4,2992,60,6
648.18945,11,3,4,0.0,0.0,4,497,354,6
0.000685,11,3,4,0.0,0.0,2,128,60,6
468.4971,11,3,4,0.0,0.0,4,280,159,6
0.161706,11,3,4,0.0,0.0,2,147,86,6
0.113283,11,3,4,0.0,0.0,2,147,86,6
0.00088,11,3,4,0.0,0.0,2,135,74,6
6.733296,11,3,4,0.0,0.0,4,712,151,6
58.57876,10,0,52,0.0,0.0,94,88227,2378,51
459.52338,11,3,4,0.0,0.0,62,10426,8914,6
459.52527,11,3,4,0.0,0.0,48,3072,1560,6
0.382946,11,3,4,0.0,0.0,4,278,156,6
300.26755,11,3,4,0.0,0.0,4,757,621,6
0.000651,11,3,4,0.0,0.0,2,131,71,6
0.000745,11,3,4,0.0,0.0,2,545,78,6
5.987119,1,0,164,0.0,0.0008660852944690001,3,474,474,0
842.3083,10,4,91,0.0,0.0,42,25415,16399,0
0.000931,11,3,4,0.0,0.0,2,313,64,6
1.077295,10,0,52,0.0,0.0,19,1481,751,4
0.000722,11,3,4,0.0,0.0,2,134,74,6
0.000848,11,3,4,0.0,0.0,2,241,179,6
2.550118,10,0,52,0.0,0.0,18,8477,968,51
0.000963,11,3,4,0.0,0.0,2,135,74,6
0.0,10,0,150,0.0,0.0008660852944690001,1,78,78,1
0.000984,11,3,4,0.0,0.0,2,234,172,6
0.18859,10,0,140,0.0,0.0,10,1021,572,4
0.223234,10,0,141,0.0,0.0,13,1201,632,4
0.065743,11,3,4,0.0,0.0,4,3030,60,6
0.001021,11,3,4,0.0,0.0,2,298,64,6
35.21003,10,0,140,0.0,0.0,5480,5205093,142680,4
0.001191,11,3,4,0.0,0.0,2,245,183,6
638.1852,11,3,4,0.0,0.0,8,1366,1077,6
0.366599,11,3,4,0.0,0.0,2,135,75,6
0.344333,11,3,4,0.0,0.0,2,128,60,6
0.336052,11,3,4,0.0,0.0,2,128,60,6
0.344509,11,3,4,0.0,0.0,2,128,60,6
0.358484,11,3,4,0.0,0.0,2,128,60,6
0.16009,11,3,4,0.0,0.0,2,135,75,6
0.13474,11,3,4,0.0,0.0,2,135,75,6
0.150043,11,3,4,0.0,0.0,2,133,73,6
0.000859,11,3,4,0.0,0.0,2,137,76,6
0.009639,11,3,4,0.0,0.0,2,259,71,56
0.055713,11,3,4,0.0,0.0,4,3016,60,6
0.001716,11,3,4,0.0,0.0,2,142,71,56
4.571182,10,0,52,0.0,0.0,47,32616,7745,2
0.000831,11,3,4,0.0,0.0,2,252,190,6
0.136343,11,3,4,0.0,0.0,2,474,145,2
801.8562,10,4,91,0.0,0.0,59,31855,20029,2
0.000879,11,3,4,0.0,0.0,2,134,74,6
0.000377,11,3,4,0.0,0.0,2,214,81,56
0.348742,11,3,4,0.0,0.0,2,135,75,2
0.322729,11,3,4,0.0,0.0,2,557,79,2
0.354936,11,3,4,0.0,0.0,2,132,72,2
2.463358,10,0,52,0.0,0.0,18,1312,786,2
2.403674,10,0,52,0.0,0.0,16,1194,734,2
0.002647,11,3,4,0.0,0.0,2,551,491,6
0.000349,11,3,4,0.0,0.0,2,261,72,56
0.000183,11,3,4,0.0,0.0,2,201,72,56
6.018092,10,0,52,0.0,0.0,59,43584,7326,2
652.6196,11,3,4,0.0,0.0,4,534,344,6
0.000308,11,3,4,0.0,0.0,2,251,67,56
0.00011,11,3,4,0.0,0.0,2,191,67,56
4.332351,10,0,52,0.0,0.0,10,1215,755,2
736.2751,11,3,4,0.0,0.0,4,525,357,6
0.069277,11,3,4,0.0,0.0,2,128,60,6
0.0,11,0,74,0.0,0.0008660852944690001,1,70,70,5
0.000843,11,3,4,0.0,0.0,2,570,78,6
0.00118,11,3,4,0.0,0.0,2,311,66,6
0.000485,11,3,4,0.0,0.0,2,165,105,6
0.000693,11,3,4,0.0,0.0,2,243,181,6
198.62645,11,0,74,0.0,0.0008660852944690001,6,840,840,5
0.0038,11,3,4,0.0,0.0,4,3026,60,6
546.52704,11,3,4,0.0,0.0,4,500,354,6
4.115685,10,0,52,0.0,0.0,28,17777,2636,2
6.055762,11,0,74,0.0,0.0008660852944690001,3,489,489,1
809.41534,10,4,91,0.0,0.0,51,3845,1920,0
799.1625,10,4,20,0.0,0.0,104,10846,4364,0
797.1653,10,4,91,0.0,0.0,42,3176,1507,0
871.4132,10,4,91,0.0,0.0,99,11243,4489,0
4.152341,10,0,52,0.0,0.0,20,12386,1517,2
6.049995,11,0,74,0.0,0.0008660852944690001,3,459,459,1
0.001867,11,3,4,0.0,0.0,2,277,80,56
0.001912,11,3,4,0.0,0.0,2,217,80,56
0.001767,11,3,4,0.0,0.0,2,277,80,56
0.002078,11,3,4,0.0,0.0,2,277,80,56
0.002915,11,3,4,0.0,0.0,2,217,80,56
0.002063,11,3,4,0.0,0.0,2,217,80,56
0.001975,11,3,4,0.0,0.0,2,277,80,56
0.001744,11,3,4,0.0,0.0,2,217,80,56
0.005798,11,3,4,0.0,0.0,4,2992,60,6
840.0275,10,4,88,0.0,0.0,16,1480,952,0
2.740534,10,0,52,0.0,0.0,22,8630,4343,2
2.526882,10,0,52,0.0,0.0,18,7620,1803,2
2.530163,10,0,52,0.0,0.0,22,9707,3624,2
3.961501,10,0,52,0.0,0.0,27,12559,5610,2
0.00097,11,3,4,0.0,0.0,2,147,86,6
0.000735,11,3,4,0.0,0.0,2,235,173,6
0.005718,11,3,4,0.0,0.0,4,2992,60,6
0.000711,11,3,4,0.0,0.0,2,256,194,6
0.000743,11,3,4,0.0,0.0,2,141,81,6
15.011818,10,0,52,0.0,0.0,11,1511,902,4
640.9584,11,3,4,0.0,0.0,4,599,377,6
0.000377,11,3,4,0.0,0.0,2,262,80,56
0.000253,11,3,4,0.0,0.0,2,212,80,56
0.331235,11,3,4,0.0,0.0,2,596,79,6
688.68036,11,3,4,0.0,0.0,8,1074,531,6
0.015483,10,0,65,0.0,0.0,9,2227,1163,2
565.8155,11,3,4,0.0,0.0,4,275,153,6
365.34033,11,3,4,0.0,0.0,4,616,386,6
0.000305,11,3,4,0.0,0.0,2,259,71,56
0.005725,11,3,4,0.0,0.0,4,2992,60,6
0.000335,11,3,4,0.0,0.0,2,199,71,56
19.084167,10,0,140,0.0,0.0,10,1682,1160,2
19.063848,10,0,140,0.0,0.0,18,6167,2070,2
5.165979,10,0,52,0.0,0.0,16,4955,2021,2
0.000424,1,2,102,0.01036421617992615,0.0,2,130,0,0
600.5188,1,0,102,0.0,0.0008660852944690001,3,210,210,0
2e-06,11,0,74,0.0,0.0008660852944690001,2,178,178,5
621.9127,11,0,74,0.0,0.0008660852944690001,6,894,894,5
676.83875,11,0,74,0.0,0.0008660852944690001,3,327,327,1
0.000429,11,3,4,0.0,0.0,2,214,81,56
676.8386,1,0,170,0.0,0.0008660852944690001,3,411,411,1
0.000483,11,3,4,0.0,0.0,2,214,81,56
0.000246,11,3,4,0.0,0.0,2,208,79,56
0.00019,11,3,4,0.0,0.0,2,208,79,56
0.001191,11,0,74,0.0,0.0008660852944690001,6,1486,1486,5
866.0842,10,4,91,0.0,0.0,45,3680,2113,0
0.052807,11,3,4,0.0,0.0,4,360,163,6
0.000163,11,3,4,0.0,0.0,2,208,79,56
0.000716,11,3,4,0.0,0.0,2,251,189,6
0.000187,11,3,4,0.0,0.0,2,207,66,56
0.000341,11,3,4,0.0,0.0,2,208,79,56
0.000208,11,3,4,0.0,0.0,2,207,66,56
0.000873,11,3,4,0.0,0.0,2,137,76,6
0.005816,11,3,4,0.0,0.0,4,2992,60,6
2.097466,11,3,4,0.0,0.0,4,679,558,6
0.000207,11,3,4,0.0,0.0,2,212,81,56
0.000261,11,3,4,0.0,0.0,2,212,81,56
0.027749,11,3,4,0.0,0.0,2,236,111,6
0.311475,11,3,4,0.0,0.0,6,398,213,6
11.280525,11,3,4,0.0,0.0,6,1202,615,6
0.000436,11,3,4,0.0,0.0,2,208,79,56
0.000325,11,3,4,0.0,0.0,2,207,66,56
0.719992,11,3,4,0.0,0.0,4,511,389,6
0.000867,11,3,4,0.0,0.0,2,134,74,6
0.328363,10,0,52,0.0,0.0,9,1539,699,2
606.4214,11,3,4,0.0,0.0,4,530,364,6
0.000945,11,3,4,0.0,0.0,2,134,73,6
0.000709,11,3,4,0.0,0.0,2,135,75,6
0.000299,11,3,4,0.0,0.0,2,259,71,56
0.000257,11,3,4,0.0,0.0,2,262,76,56
0.000225,11,3,4,0.0,0.0,2,253,68,56
0.000338,11,3,4,0.0,0.0,2,199,71,56
0.000273,11,3,4,0.0,0.0,2,202,76,56
0.002285,11,3,4,0.0,0.0,2,136,68,56
0.012856,10,0,65,0.0,0.0,9,2108,1447,2
0.000314,11,3,4,0.0,0.0,2,253,68,56
0.000327,11,3,4,0.0,0.0,2,193,68,56
0.000302,11,3,4,0.0,0.0,2,264,77,56
0.000386,11,3,4,0.0,0.0,2,274,82,56
0.000237,11,3,4,0.0,0.0,2,204,77,56
0.000286,11,3,4,0.0,0.0,2,257,70,56
0.000327,11,3,4,0.0,0.0,2,214,82,56
0.000143,11,3,4,0.0,0.0,2,197,70,56
0.000244,11,3,4,0.0,0.0,2,263,73,56
0.0002,11,3,4,0.0,0.0,2,266,78,56
0.000227,11,3,4,0.0,0.0,2,203,73,56
0.000252,11,3,4,0.0,0.0,2,206,78,56
0.000242,11,3,4,0.0,0.0,2,260,81,56
0.000183,11,3,4,0.0,0.0,2,248,69,56
0.000409,11,3,4,0.0,0.0,2,226,81,56
0.000199,11,3,4,0.0,0.0,2,188,69,56
746.55774,11,3,4,0.0,0.0,10,900,450,7
0.087623,11,3,4,0.0,0.0,2,474,145,2
0.17234,11,3,4,0.0,0.0,2,464,145,2
35.38818,11,3,4,0.0,0.0,4,264,144,6
10.460004,10,0,52,0.0,0.0,18,7231,984,4
0.015967,11,3,4,0.0,0.0,4,678,557,6
0.056292,11,0,74,0.0,0.0008660852944690001,1,145,145,1
112.693344,11,3,4,0.0,0.0,6,417,234,6
0.29543,10,0,52,0.0,0.0,14,1542,952,4
0.00041,11,3,4,0.0,0.0,2,263,85,56
0.207818,10,0,52,0.0,0.0,44,35956,1151,4
0.0,1,0,167,0.0,0.0008660852944690001,1,173,173,1
0.062748,11,3,4,0.0,0.0,2,294,232,2
9.005294,10,0,150,0.0,0.0008660852944690001,3,194,194,1
619.5802,11,3,4,0.0,0.0,6,801,466,6
856.7073,10,4,91,0.0,0.0,55,4652,2674,0
6.562733,11,0,74,0.0,0.0008660852944690001,3,420,420,5
642.64246,1,0,170,0.0,0.0008660852944690001,6,1008,1008,0
0.0009,11,3,4,0.0,0.0,2,135,74,6
0.000924,11,3,4,0.0,0.0,2,139,78,6
790.91266,10,4,91,0.0,0.0,38,2593,1146,0
0.000829,11,3,4,0.0,0.0,2,143,83,6
0.000881,11,3,4,0.0,0.0,2,716,80,6
0.000901,11,3,4,0.0,0.0,2,133,73,6
0.000913,11,3,4,0.0,0.0,2,145,84,6
608.2549,11,3,4,0.0,0.0,4,476,352,6
0.000417,11,3,4,0.0,0.0,2,214,81,56
0.000428,11,3,4,0.0,0.0,2,214,81,56
0.00013,11,3,4,0.0,0.0,2,214,81,56
0.000895,11,3,4,0.0,0.0,2,213,63,6
0.000695,11,3,4,0.0,0.0,2,268,206,6
0.072698,11,3,4,0.0,0.0,2,138,78,6
65.426125,10,0,52,0.0,0.0,73,47930,6840,4
740.77,11,3,4,0.0,0.0,10,720,420,6
0.000747,11,3,4,0.0,0.0,2,554,79,6
0.001802,11,3,4,0.0,0.0,2,524,464,6
854.4453,11,3,4,0.0,0.0,2059,1839159,55236,2
698.2301,11,3,4,0.0,0.0,7,541,109,2
0.29584,11,3,4,0.0,0.0,2,219,109,2
0.000958,11,3,4,0.0,0.0,2,185,83,6
2.995692,11,0,74,0.0,0.0008660852944690001,2,144,144,1
2.995694,11,0,74,0.0,0.0008660852944690001,2,144,144,1
748.78827,11,3,4,0.0,0.0,18,1206,657,6
0.000993,11,3,4,0.0,0.0,2,241,179,6
0.009767,10,4,19,0.0,0.0,5,321,201,0
0.000388,11,3,4,0.0,0.0,2,593,85,56
0.000883,11,3,4,0.0,0.0,2,134,73,6
0.000791,11,3,4,0.0,0.0,2,133,73,6
786.5047,10,4,91,0.0,0.0,40,4146,2733,0
280.5219,10,0,52,0.0,0.0,73,4773,2153,4
115.76147,10,0,52,0.0,0.0,33,16347,11513,24
166.64455,11,3,4,0.0,0.0,4,268,148,6
780.4801,10,4,91,0.0,0.0,41,4853,3526,0
606.97424,0,5,108,0.01036421617992615,0.0008660852944690001,9,540,0,0
0.000885,11,3,4,0.0,0.0,2,138,77,6
847.75116,10,4,91,0.0,0.0,55,5124,1870,0
815.3764,10,4,91,0.0,0.0,40,3439,1447,0
371.25803,10,0,52,0.0,0.0,95,6831,3382,4
606.94055,11,3,4,0.0,0.0,8,1011,540,6
0.00066,11,3,4,0.0,0.0,2,137,77,6
0.367115,11,3,4,0.0,0.0,2,134,74,6
9.000234,10,0,150,0.0,0.0008660852944690001,3,194,194,3
0.000357,11,3,4,0.0,0.0,2,400,74,47
0.000321,11,3,4,0.0,0.0,2,400,74,47
0.017537,10,0,43,0.0,0.0,6,412,272,47
3.001288,10,0,150,0.0,0.0008660852944690001,2,124,124,3
15.488455,10,0,52,0.0,0.0,23,10759,3368,50
880.7632,11,3,4,0.0,0.0,26,3011,973,6
607.5629,11,3,4,0.0,0.0,4,479,355,6
606.4157,11,3,4,0.0,0.0,4,604,374,6
0.000632,11,3,4,0.0,0.0,2,133,73,6
0.000856,11,3,4,0.0,0.0,2,135,75,6
847.5535,10,4,91,0.0,0.0,32,1920,960,0
0.002165,11,3,4,0.0,0.0,2,527,467,6
516.02716,11,3,4,0.0,0.0,4,268,148,6
2.246308,11,3,4,0.0,0.0,6,1287,601,6
729.5702,10,4,91,0.0,0.0,15,2310,1305,0
0.001888,11,3,4,0.0,0.0,2,514,454,6
19.095968,1,0,8,0.0,0.0008660852944690001,20,1960,1960,0
0.845172,10,0,141,0.0,0.0,13,1207,698,4
0.034576,11,3,4,0.0,0.0,2,138,78,6
131.74956,11,3,4,0.0,0.0,6,1242,216,6
605.12976,11,3,4,0.0,0.0,4,526,366,6
0.000925,11,3,4,0.0,0.0,2,242,180,6
803.517,11,3,4,0.0,0.0,30,5409,2755,6
859.74567,11,3,4,0.0,0.0,8,3758,212,6
799.03424,11,3,4,0.0,0.0,4,278,158,6
0.015076,11,3,4,0.0,0.0,2,136,76,6
1.297972,11,3,4,0.0,0.0,4,665,544,6
0.425061,11,3,4,0.0,0.0,4,665,544,6
6.274709,11,0,74,0.0,0.0008660852944690001,6,1632,1632,5
0.15784,11,3,4,0.0,0.0,2,521,461,6
6.134533,11,0,74,0.0,0.0008660852944690001,3,1383,1383,5
0.003978,11,3,4,0.0,0.0,4,3026,60,6
0.000885,11,3,4,0.0,0.0,2,137,76,6
656.8999,11,3,4,0.0,0.0,6,737,551,6
2.009864,11,3,4,0.0,0.0,4,480,356,6
0.000424,11,3,4,0.0,0.0,2,261,84,56
0.2069,10,0,52,0.0,0.0,39,30399,1029,4
0.000708,11,3,4,0.0,0.0,2,137,77,6
554.094,11,3,4,0.0,0.0,4,774,139,6
0.000243,11,3,4,0.0,0.0,2,240,77,56
0.000369,11,3,4,0.0,0.0,2,342,77,56
