dur,proto,dir,state,stos,dtos,tot_pkts,tot_bytes,src_bytes,label
0.000798,10,3,5,0.0,0.0,2,579,77,6
0.001981,10,3,5,0.0,0.0,2,529,469,6
0.000949,10,3,5,0.0,0.0,2,1021,74,6
0.000358,10,3,5,0.0,0.0,2,571,74,50
0.000389,10,3,5,0.0,0.0,2,576,75,50
5.903955,9,0,45,0.0,0.0,12,3348,2014,4
0.222975,10,3,5,0.0,0.0,4,2990,60,6
0.000602,10,3,5,0.0,0.0,2,243,181,6
11.886544,10,3,5,0.0,0.0,4,987,160,6
302.8191,9,4,18,0.0,0.0,7,1244,812,2
0.000565,10,3,5,0.0,0.0,2,134,74,6
608.76337,10,3,5,0.0,0.0,4,624,468,6
5.924232,9,0,45,0.0,0.0,12,3277,2015,4
0.000158,10,3,5,0.0,0.0,2,208,79,50
1.68585,10,3,5,0.0,0.0,6,1131,661,6
0.120478,10,3,5,0.0,0.0,2,138,76,6
5.931689,9,0,45,0.0,0.0,12,3281,2016,4
0.000578,10,3,5,0.0,0.0,2,128,60,6
0.000963,10,3,5,0.0,0.0,2,322,66,6
0.000484,10,3,5,0.0,0.0,2,593,85,50
0.000286,10,3,5,0.0,0.0,2,251,85,50
0.193694,9,0,45,0.0,0.0,25,14565,2067,2
3.100106,9,0,57,0.0,0.0,21,8008,5482,20
0.475691,10,3,5,0.0,0.0,27,19669,19141,6
10.20133,10,0,65,0.0,0.0015527752675991804,3,252,252,5
10.201129,10,0,65,0.0,0.0015527752675991804,3,252,252,5
0.680369,10,3,5,0.0,0.0,47,31293,29985,6
0.80781,10,3,5,0.0,0.0,27,19659,19131,6
5.990364,9,0,45,0.0,0.0,13,3353,2081,4
0.000837,10,3,5,0.0,0.0,2,136,76,6
0.001853,10,3,5,0.0,0.0,2,529,469,6
0.013173,9,0,45,0.0,0.0,10,1802,1069,2
22.39907,9,0,45,0.0,0.0,31,11959,8585,2
144.05638,9,0,45,0.0,0.0,100,73834,4139,2
0.121783,9,0,45,0.0,0.0,9,2004,1136,2
0.117748,9,0,45,0.0,0.0,9,1963,1095,2
0.267791,10,3,5,0.0,0.0,2,239,177,6
2.381672,9,0,45,0.0,0.0,27,5214,1865,4
5.156821,9,0,45,0.0,0.0,12,2937,1548,2
7.66533,9,0,45,0.0,0.0,36,21652,3434,2
0.034725,10,3,5,0.0,0.0,2,525,81,50
0.000348,10,3,5,0.0,0.0,2,238,76,50
0.000273,10,3,5,0.0,0.0,2,197,76,50
300.05084,9,0,57,0.0,0.0,28,5039,1850,2
10.236763,10,0,65,0.0,0.0015527752675991804,3,252,252,5
0.000624,10,3,5,0.0,0.0,2,134,74,6
0.000711,10,3,5,0.0,0.0,2,244,182,6
10.200702,1,0,128,0.0,0.0015527752675991804,3,210,210,0
0.000808,10,3,5,0.0,0.0,2,646,76,6
0.305655,10,3,5,0.0,0.0,2,608,77,6
562.7622,10,3,5,0.0,0.0,4,276,156,6
605.99713,10,0,65,0.0,0.0015527752675991804,6,360,360,5
5.100282,10,0,65,0.0,0.0015527752675991804,2,168,168,5
0.100462,10,3,5,0.0,0.0,2,356,85,50
0.000884,7,3,5,0.0,0.0,2,628,74,6
0.000813,10,3,5,0.0,0.0,2,236,174,6
4.800549,9,0,57,0.0,0.0,21,1658,876,4
0.0004,10,3,5,0.0,0.0,2,314,85,50
0.119472,9,0,45,0.0,0.0,31,22638,853,4
0.000445,10,3,5,0.0,0.0,2,227,75,50
0.000384,10,3,5,0.0,0.0,2,377,75,50
126.75702,9,0,45,0.0,0.0,17,5951,3043,26
15.619202,9,0,47,0.0,0.0,9,1941,1675,2
23.786922,9,0,39,0.0,0.0,7,476,276,2
27.81199,9,0,39,0.0,0.0,7,476,276,2
583.4502,9,0,48,0.0,0.0,66,31290,18597,2
22.04711,9,0,39,0.0,0.0,7,476,276,2
21.48285,9,0,39,0.0,0.0,7,476,276,2
610.9065,10,3,5,0.0,0.0,4,522,360,6
519.59705,10,3,5,0.0,0.0,21,13170,12720,6
616.461,10,3,5,0.0,0.0,8,990,737,6
0.00173,10,3,5,0.0,0.0,2,529,469,6
0.040686,10,3,5,0.0,0.0,2,566,76,6
0.664734,10,3,5,0.0,0.0,70,45181,2244,6
0.000287,10,3,5,0.0,0.0,2,232,72,50
0.00033,10,3,5,0.0,0.0,2,195,72,50
0.590778,9,0,45,0.0,0.0,11,1066,561,2
648.1849,10,3,5,0.0,0.0,6,768,438,6
0.591515,9,0,45,0.0,0.0,11,1066,561,2
0.42608,10,3,5,0.0,0.0,27,19698,19170,6
332.00827,9,0,99,0.0,0.0,9,1273,592,4
6.008027,10,0,65,0.0,0.0015527752675991804,3,228,228,5
600.3686,10,3,5,0.0,0.0,4,478,354,6
0.000294,10,3,5,0.0,0.0,2,242,87,50
0.000547,10,3,5,0.0,0.0,2,238,176,6
0.009468,10,3,5,0.0,0.0,2,239,177,2
610.87646,10,3,5,0.0,0.0,4,480,354,2
9.053826,9,0,124,0.0,0.0,8,564,210,4
0.090692,9,0,134,0.006412093423126522,0.0,8,586,0,4
0.000148,10,3,5,0.0,0.0,2,218,74,50
0.000287,10,3,5,0.0,0.0,2,400,74,50
236.79517,9,0,45,0.0,0.0,32,14621,10371,4
65.290695,10,3,5,0.0,0.0,6,659,418,6
609.39557,10,3,5,0.0,0.0,4,268,148,6
0.000247,10,3,5,0.0,0.0,2,282,79,50
0.000297,10,3,5,0.0,0.0,2,247,79,50
10.143437,9,0,45,0.0,0.0,116,83528,4304,2
207.94647,10,3,5,0.0,0.0,6,778,554,6
10.09255,9,0,45,0.0,0.0,116,83437,4212,2
0.000338,10,3,5,0.0,0.0,2,127,67,6
0.420806,9,0,45,0.0,0.0,9,1537,699,2
6.016911,10,0,65,0.0,0.0015527752675991804,3,1446,1446,5
0.398837,10,3,5,0.0,0.0,2,542,482,6
0.147507,10,3,5,0.0,0.0,2,542,482,6
0.050454,10,3,5,0.0,0.0,2,542,482,6
0.046012,10,3,5,0.0,0.0,2,542,482,6
0.185009,10,3,5,0.0,0.0,2,542,482,6
0.336988,10,3,5,0.0,0.0,2,542,482,6
0.347692,10,3,5,0.0,0.0,2,542,482,6
0.181293,10,3,5,0.0,0.0,2,542,482,6
0.045328,10,3,5,0.0,0.0,2,542,482,6
0.000261,10,3,5,0.0,0.0,2,258,74,50
0.112602,9,0,45,0.0,0.0,60,14185,1656,4
6.434286,10,0,65,0.0,0.0015527752675991804,3,267,267,5
0.159039,10,3,5,0.0,0.0,2,542,482,6
0.05628,10,3,5,0.0,0.0,2,542,482,6
0.028035,10,3,5,0.0,0.0,2,542,482,6
0.355928,10,3,5,0.0,0.0,2,542,482,6
0.174328,10,3,5,0.0,0.0,2,542,482,6
0.063614,10,3,5,0.0,0.0,2,542,482,6
0.00024,10,3,5,0.0,0.0,2,250,80,50
0.000331,10,3,5,0.0,0.0,2,280,80,50
0.125601,10,3,5,0.0,0.0,2,180,90,7
0.000209,10,3,5,0.0,0.0,2,235,83,50
0.000279,10,3,5,0.0,0.0,2,305,83,50
0.000265,10,3,5,0.0,0.0,2,221,73,38
0.350597,10,3,5,0.0,0.0,2,542,482,6
0.00028,10,3,5,0.0,0.0,2,249,79,38
1.455183,9,0,45,0.0,0.0,10,1329,544,31
0.330157,10,3,5,0.0,0.0,4,2999,60,6
0.000892,10,3,5,0.0,0.0,2,1342,77,6
853.32983,10,0,65,0.0,0.0015527752675991804,3,846,846,5
619.0495,10,3,5,0.0,0.0,4,482,358,6
6.039849,1,0,132,0.0,0.0015527752675991804,3,351,351,0
0.004381,10,3,5,0.0,0.0,4,2997,60,6
6.320574,9,0,45,0.0,0.0,25,14602,1228,4
0.000727,7,3,5,0.0,0.0,2,553,80,6
0.14953,10,3,5,0.0,0.0,2,131,71,2
0.33192,10,3,5,0.0,0.0,2,132,72,2
626.25055,10,3,5,0.0,0.0,4,282,162,2
0.000731,10,3,5,0.0,0.0,2,566,78,6
0.000639,10,3,5,0.0,0.0,2,136,76,6
0.000717,10,3,5,0.0,0.0,2,547,73,6
607.7994,10,3,5,0.0,0.0,4,268,148,6
0.065833,10,3,5,0.0,0.0,2,135,75,6
0.00049,10,3,5,0.0,0.0,2,134,74,6
0.000387,10,3,5,0.0,0.0,2,261,84,50
0.206438,9,0,45,0.0,0.0,38,29035,1029,4
1.95279,9,0,45,0.0,0.0,22,4090,1745,4
0.000207,10,3,5,0.0,0.0,2,197,68,50
0.000235,10,3,5,0.0,0.0,2,212,81,50
2.187493,9,0,45,0.0,0.0,12,4203,2989,4
339.86893,10,3,5,0.0,0.0,6,595,219,6
0.000595,10,3,5,0.0,0.0,2,241,179,6
0.328316,10,3,5,0.0,0.0,4,672,551,6
0.432902,9,0,45,0.0,0.0,9,1204,451,4
10.346883,9,0,45,0.0,0.0,11,1022,640,31
606.71173,10,3,5,0.0,0.0,4,496,372,6
528.068,10,3,5,0.0,0.0,4,460,336,6
0.051057,10,3,5,0.0,0.0,2,132,72,6
8.997543,9,0,124,0.0,0.0,8,564,210,4
0.000516,10,3,5,0.0,0.0,2,204,77,50
0.191692,10,3,5,0.0,0.0,4,277,157,6
758.2318,10,3,5,0.0,0.0,6,732,513,6
600.33124,10,3,5,0.0,0.0,4,266,146,6
611.399,10,3,5,0.0,0.0,4,542,372,6
5.258953,9,0,45,0.0,0.0,11,1800,752,4
0.0001,10,3,5,0.0,0.0,2,214,81,50
0.000804,10,3,5,0.0,0.0,2,133,73,6
632.4548,10,3,5,0.0,0.0,4,533,363,6
278.97388,10,3,5,0.0,0.0,4,488,312,6
0.000913,10,3,5,0.0,0.0,2,138,78,6
0.013333,9,0,45,0.0,0.0,11,4479,940,4
0.006975,9,0,45,0.0,0.0,9,2008,1009,4
0.032982,9,0,45,0.0,0.0,12,2026,1043,4
78.6071,9,0,45,0.0,0.0,91,67672,4091,4
63.535416,9,0,116,0.0,0.0,81,61008,4899,4
0.020442,10,3,5,0.0,0.0,2,224,79,50
0.312112,10,3,5,0.0,0.0,2,269,186,6
29.281754,9,0,103,0.0,0.0,12,5953,1162,4
0.000454,10,3,5,0.0,0.0,2,296,79,50
0.000425,10,3,5,0.0,0.0,2,208,79,50
0.000759,10,3,5,0.0,0.0,2,548,77,6
620.54425,10,3,5,0.0,0.0,4,519,371,6
0.337543,9,0,45,0.0,0.0,26,17314,1586,44
240.94145,10,3,5,0.0,0.0,4,264,144,6
0.335607,9,0,45,0.0,0.0,10,1713,1107,44
0.424644,9,0,45,0.0,0.0,10,1639,1032,44
0.430391,9,0,45,0.0,0.0,10,1642,1036,44
7.071227,10,3,5,0.0,0.0,6,1620,228,6
0.000905,10,3,5,0.0,0.0,2,561,74,6
2.996366,9,0,45,0.0,0.0,12,3295,2020,4
78.30101,9,0,116,0.0,0.0,105,90992,3546,4
620.1622,10,3,5,0.0,0.0,4,484,360,6
78.29324,9,0,116,0.0,0.0,39,25759,3215,4
78.297165,9,0,116,0.0,0.0,74,54516,3446,4
8.106196,9,0,45,0.0,0.0,28,20301,1374,44
78.29278,9,0,116,0.0,0.0,43,29664,3508,4
16.314934,9,0,45,0.0,0.0,10,1622,1025,44
16.350922,9,0,45,0.0,0.0,13,3924,1051,44
20.08614,9,0,45,0.0,0.0,10,1634,1012,44
0.180817,10,3,5,0.0,0.0,4,275,155,6
56.52409,9,0,45,0.0,0.0,24,5372,3539,4
9.043302,9,0,122,0.0,0.0015527752675991804,4,296,296,3
0.152179,10,3,5,0.0,0.0,2,204,80,50
871.9292,10,3,5,0.0,0.0,4,679,145,6
4.2558,9,0,45,0.0,0.0,12,3302,2022,4
20.751858,9,0,45,0.0,0.0,13,4193,1288,44
20.889668,9,0,45,0.0,0.0,10,1639,1033,44
9.043608,9,0,122,0.0,0.0015527752675991804,4,296,296,3
15.400842,9,0,113,0.0,0.0,25,10999,1619,2
0.000457,10,3,5,0.0,0.0,2,236,93,50
0.12177,10,3,5,0.0,0.0,2,212,80,50
4.288232,9,0,45,0.0,0.0,12,3303,2022,4
0.000793,10,3,5,0.0,0.0,2,622,80,6
20.804096,9,0,45,0.0,0.0,10,2361,1333,44
0.055521,10,3,5,0.0,0.0,2,137,75,6
691.42194,10,3,5,0.0,0.0,6,821,219,6
0.136629,10,3,5,0.0,0.0,2,134,74,6
33.30866,9,0,45,0.0,0.0,10,1750,1023,44
0.001962,10,3,5,0.0,0.0,2,631,571,6
0.141287,10,3,5,0.0,0.0,4,3006,60,6
770.5895,10,3,5,0.0,0.0,10,1013,580,6
96.4584,9,0,45,0.0,0.0,37,31066,1850,2
114.79608,9,0,45,0.0,0.0,10,1891,1310,20
618.1493,9,0,97,0.0,0.0,123,34538,30023,4
4.35152,9,0,45,0.0,0.0,12,3307,2023,4
0.174993,10,3,5,0.0,0.0,2,180,90,7
605.4583,10,3,5,0.0,0.0,6,783,449,6
661.74493,10,3,5,0.0,0.0,4,729,138,6
0.000516,10,3,5,0.0,0.0,2,261,84,50
0.207543,9,0,45,0.0,0.0,39,30120,1029,4
9.021289,9,0,122,0.0,0.0015527752675991804,4,296,296,3
0.003627,10,3,5,0.0,0.0,2,134,74,6
0.003535,10,3,5,0.0,0.0,2,244,182,6
0.360318,10,3,5,0.0,0.0,2,135,75,6
0.340583,10,3,5,0.0,0.0,2,137,77,6
0.366308,10,3,5,0.0,0.0,2,137,77,6
0.36862,9,0,45,0.0,0.0,12,2872,1628,2
0.0,10,0,65,0.0,0.0015527752675991804,1,88,88,5
4.465399,9,0,45,0.0,0.0,12,3311,2024,4
694.9035,10,3,5,0.0,0.0,6,3579,3017,6
0.000384,10,3,5,0.0,0.0,2,569,509,6
866.80927,10,3,5,0.0,0.0,8,1059,521,6
650.45935,10,3,5,0.0,0.0,4,493,367,6
0.215865,9,0,113,0.0,0.0,8,1569,695,2
15.028974,9,0,45,0.0,0.0,18,1307,700,4
4.460026,9,0,45,0.0,0.0,12,3319,2026,4
0.000734,10,3,5,0.0,0.0,2,539,75,6
0.559815,10,3,5,0.0,0.0,2,280,206,6
1.749123,9,0,45,0.0,0.0,23,4150,1805,4
9.117768,9,0,60,0.0,0.0,60,46434,2346,4
0.000411,10,3,5,0.0,0.0,2,400,74,50
0.000182,10,3,5,0.0,0.0,2,218,74,50
0.000312,10,3,5,0.0,0.0,2,362,73,50
1.095518,9,0,45,0.0,0.0,13,5325,854,4
115.283066,9,0,45,0.0,0.0,10,2205,1324,4
0.031023,10,3,5,0.0,0.0,2,241,119,6
0.021258,10,3,5,0.0,0.0,4,482,238,6
0.000669,10,3,5,0.0,0.0,2,132,72,6
636.2137,10,0,65,0.0,0.0015527752675991804,6,1038,1038,5
625.15625,10,0,65,0.0,0.0015527752675991804,6,918,918,5
330.30457,10,3,5,0.0,0.0,4,272,152,6
0.13246,10,3,5,0.0,0.0,2,132,72,6
613.0148,10,3,5,0.0,0.0,4,264,144,6
2.015668,10,3,5,0.0,0.0,4,270,150,6
95.72915,10,3,5,0.0,0.0,6,694,349,6
0.000609,10,3,5,0.0,0.0,2,128,60,6
4.494635,9,0,45,0.0,0.0,12,3339,2031,4
636.1572,1,0,128,0.0,0.0015527752675991804,6,420,420,0
0.000213,10,3,5,0.0,0.0,2,426,73,50
0.000264,10,3,5,0.0,0.0,2,244,73,50
117.182846,9,0,45,0.0,0.0,67,58554,6951,4
100.471115,9,0,45,0.0,0.0,15,4200,2958,2
361.06433,9,0,45,0.0,0.0,108,83070,3150,44
0.0006,10,3,5,0.0,0.0,2,136,76,6
610.47766,10,3,5,0.0,0.0,4,500,376,6
70.80507,9,0,45,0.0,0.0,1051,934504,26186,4
0.130339,10,3,5,0.0,0.0,2,240,80,50
0.202799,10,3,5,0.0,0.0,2,214,80,50
4.491954,9,0,45,0.0,0.0,12,3348,2033,4
619.6486,10,3,5,0.0,0.0,4,558,390,6
0.000813,10,3,5,0.0,0.0,2,555,76,6
61.775616,9,0,116,0.0,0.0,16,6286,1220,2
817.60724,10,0,65,0.0,0.0015527752675991804,9,1584,1584,5
0.000576,10,3,5,0.0,0.0,2,126,63,6
0.000855,10,3,5,0.0,0.0,2,317,64,6
651.6771,10,3,5,0.0,0.0,8,1130,897,6
4.493422,9,0,45,0.0,0.0,12,3358,2036,4
138.74292,9,0,97,0.0,0.0,41003,45333471,561945,4
0.000335,10,3,5,0.0,0.0,2,294,78,50
437.28302,9,0,45,0.0,0.0,75,25060,17919,44
114.850975,9,0,45,0.0,0.0,21,15407,1693,4
0.148695,10,3,5,0.0,0.0,2,257,195,6
0.310169,9,0,45,0.0,0.0,27,7891,6442,4
0.000321,10,3,5,0.0,0.0,2,322,84,50
601.72076,10,3,5,0.0,0.0,4,495,371,6
0.000249,10,3,5,0.0,0.0,2,323,85,50
0.00026,10,3,5,0.0,0.0,2,294,78,50
0.000263,10,3,5,0.0,0.0,2,284,78,50
0.000178,10,3,5,0.0,0.0,2,292,77,50
617.2878,10,3,5,0.0,0.0,4,482,358,6
4.515303,9,0,45,0.0,0.0,12,3362,2037,4
0.000568,10,3,5,0.0,0.0,2,238,176,6
0.000258,10,3,5,0.0,0.0,2,194,71,50
0.000285,10,3,5,0.0,0.0,2,258,71,50
0.000311,10,3,5,0.0,0.0,2,287,71,50
0.000194,10,3,5,0.0,0.0,2,208,79,50
0.000375,10,3,5,0.0,0.0,2,207,66,50
70.1429,9,0,116,0.0,0.0,7,2018,498,4
0.000302,10,3,5,0.0,0.0,2,208,79,50
4.734157,9,0,45,0.0,0.0,14,5102,3774,4
0.000825,10,3,5,0.0,0.0,2,557,73,6
0.000347,10,3,5,0.0,0.0,2,605,79,50
0.000412,10,3,5,0.0,0.0,2,571,74,50
0.010472,10,3,5,0.0,0.0,2,404,77,50
0.000258,10,3,5,0.0,0.0,2,229,74,50
0.000315,10,3,5,0.0,0.0,2,208,79,50
0.000269,10,3,5,0.0,0.0,2,377,75,50
0.000379,10,3,5,0.0,0.0,2,576,75,50
0.000355,10,3,5,0.0,0.0,2,227,75,50
0.000239,10,3,5,0.0,0.0,2,234,75,50
0.0003,10,3,5,0.0,0.0,2,542,75,50
0.00994,10,3,5,0.0,0.0,2,610,79,50
0.000278,10,3,5,0.0,0.0,2,200,75,50
0.000438,10,3,5,0.0,0.0,2,565,76,50
0.000217,10,3,5,0.0,0.0,2,223,76,50
0.000266,10,3,5,0.0,0.0,2,207,66,50
0.021605,10,3,5,0.0,0.0,2,438,76,50
0.000509,10,3,5,0.0,0.0,2,238,77,50
0.000333,10,3,5,0.0,0.0,2,268,79,50
0.000361,10,3,5,0.0,0.0,2,372,70,50
0.00032,10,3,5,0.0,0.0,2,571,79,50
0.009986,10,3,5,0.0,0.0,2,190,70,50
0.108529,10,3,5,0.0,0.0,2,229,79,50
0.000315,10,3,5,0.0,0.0,2,207,75,50
0.02477,10,3,5,0.0,0.0,2,258,80,50
0.000331,10,3,5,0.0,0.0,2,256,76,50
0.000396,10,3,5,0.0,0.0,2,368,90,50
0.000301,10,3,5,0.0,0.0,2,266,90,50
0.028672,10,3,5,0.0,0.0,2,226,79,50
0.050387,10,3,5,0.0,0.0,2,180,90,7
0.020065,10,3,5,0.0,0.0,2,224,80,50
0.006266,10,3,5,0.0,0.0,2,221,79,50
0.1036,10,3,5,0.0,0.0,2,296,76,50
0.000507,10,3,5,0.0,0.0,2,208,79,50
0.006977,10,3,5,0.0,0.0,2,249,80,50
0.005176,10,3,5,0.0,0.0,2,211,80,50
0.010839,10,3,5,0.0,0.0,2,255,81,50
0.002946,10,3,5,0.0,0.0,2,216,81,50
0.000367,10,3,5,0.0,0.0,2,249,80,50
0.001724,10,3,5,0.0,0.0,2,211,80,50
0.000347,10,3,5,0.0,0.0,2,208,79,50
0.003942,10,3,5,0.0,0.0,2,262,82,50
0.002316,10,3,5,0.0,0.0,2,228,82,50
0.000424,10,3,5,0.0,0.0,2,207,66,50
0.002339,10,3,5,0.0,0.0,2,261,72,50
0.002832,10,3,5,0.0,0.0,2,144,72,50
0.003801,10,3,5,0.0,0.0,2,213,76,50
0.002229,10,3,5,0.0,0.0,2,207,76,50
0.131186,10,3,5,0.0,0.0,2,267,91,50
0.08476,9,0,45,0.0,0.0,17,4781,1849,2
875.98535,10,3,5,0.0,0.0,4,516,392,6
0.002545,10,3,5,0.0,0.0,2,324,76,50
0.251178,10,3,5,0.0,0.0,2,289,186,6
0.000792,10,3,5,0.0,0.0,2,134,74,6
0.100736,9,0,45,0.0,0.0,19,5596,1912,2
0.000598,10,3,5,0.0,0.0,2,137,77,6
0.032841,10,3,5,0.0,0.0,2,295,91,50
706.5205,10,3,5,0.0,0.0,6,748,331,6
603.9132,10,3,5,0.0,0.0,4,503,358,6
0.000585,10,3,5,0.0,0.0,2,128,60,6
358.9364,10,0,65,0.0,0.0015527752675991804,6,1044,1044,1
663.57996,10,3,5,0.0,0.0,6,528,196,6
6.022993,10,0,65,0.0,0.0015527752675991804,3,237,237,5
0.330626,9,0,45,0.0,0.0,9,1541,699,2
0.000279,10,3,5,0.0,0.0,2,197,68,50
0.000293,10,3,5,0.0,0.0,2,212,81,50
0.000208,10,3,5,0.0,0.0,2,204,68,50
2.195815,9,0,45,0.0,0.0,12,4146,2970,4
24.768927,9,0,37,0.0,0.0,9,564,312,45
19.74798,9,0,113,0.0,0.0,2275,2287425,48448,45
0.284183,9,0,45,0.0,0.0,32,19549,2129,2
0.00075,10,3,5,0.0,0.0,2,134,74,6
267.0771,10,3,5,0.0,0.0,6,1181,1001,6
4.349045,9,0,45,0.0,0.0,12,3370,2039,4
0.169803,9,0,45,0.0,0.0,62,58703,1333,4
898.8267,0,5,65,0.006412093423126522,0.0015527752675991804,3,180,180,0
608.22516,10,3,5,0.0,0.0,4,302,182,6
0.297936,10,3,5,0.0,0.0,2,136,76,6
1.446515,10,3,5,0.0,0.0,4,1040,920,6
301.2221,10,3,5,0.0,0.0,8,1460,1066,6
1.781196,10,3,5,0.0,0.0,4,1040,920,6
2.582267,9,0,45,0.0,0.0,21,4030,1685,4
603.16644,10,3,5,0.0,0.0,4,270,146,2
0.361523,10,3,5,0.0,0.0,4,945,747,6
0.030238,10,3,5,0.0,0.0,2,241,179,2
920.5154,10,3,5,0.0,0.0,4,301,160,6
606.18536,10,3,5,0.0,0.0,4,494,370,6
0.00024,10,3,5,0.0,0.0,2,294,78,50
0.000235,10,3,5,0.0,0.0,2,206,78,50
0.000211,10,3,5,0.0,0.0,2,227,75,50
0.000463,10,3,5,0.0,0.0,2,377,75,50
124.687035,9,0,45,0.0,0.0,26,14359,3660,2
0.198141,10,3,5,0.0,0.0,2,520,460,6
1.682279,10,3,5,0.0,0.0,4,1040,920,6
0.140998,10,3,5,0.0,0.0,4,2993,60,6
4.336778,9,0,45,0.0,0.0,12,3374,2040,4
0.01338,9,0,45,0.0,0.0,10,1841,1108,2
609.77185,10,3,5,0.0,0.0,4,543,379,6
0.128025,9,0,45,0.0,0.0,9,2041,1173,2
0.127292,9,0,45,0.0,0.0,9,2000,1132,2
10.000597,9,0,45,0.0,0.0,22,2716,1824,44
0.000578,10,3,5,0.0,0.0,2,236,174,6
38.84812,9,0,45,0.0,0.0,28,11077,8064,2
4.831485,9,0,45,0.0,0.0,12,3382,2042,4
115.46006,10,3,5,0.0,0.0,6,1174,980,6
1.960585,10,3,5,0.0,0.0,4,1040,920,6
1.979372,10,3,5,0.0,0.0,4,1040,920,6
229.59406,10,3,5,0.0,0.0,6,1160,980,6
0.000614,10,3,5,0.0,0.0,2,237,175,6
0.000494,10,3,5,0.0,0.0,2,311,83,50
0.000358,10,3,5,0.0,0.0,2,563,75,50
0.000328,10,3,5,0.0,0.0,2,213,83,50
0.000231,10,3,5,0.0,0.0,2,221,75,50
0.001029,10,3,5,0.0,0.0,2,657,74,6
663.0626,10,3,5,0.0,0.0,10,1270,838,6
0.000484,10,3,5,0.0,0.0,2,238,76,50
0.000301,10,3,5,0.0,0.0,2,197,76,50
115.47388,9,0,45,0.0,0.0,12,3384,2668,2
0.000211,10,3,5,0.0,0.0,2,325,86,50
0.000267,10,3,5,0.0,0.0,2,325,86,50
0.000264,10,3,5,0.0,0.0,2,325,86,50
0.000473,10,3,5,0.0,0.0,2,325,86,50
0.000287,10,3,5,0.0,0.0,2,330,85,50
0.000488,10,3,5,0.0,0.0,2,242,87,50
872.50214,10,3,5,0.0,0.0,6,724,538,6
306.54782,10,3,5,0.0,0.0,6,1179,999,6
7.518684,10,0,65,0.0,0.0015527752675991804,6,2760,2760,5
0.062495,10,3,5,0.0,0.0,2,133,73,2
2.34219,9,0,45,0.0,0.0,128,9130,4721,4
1.818493,10,3,5,0.0,0.0,4,1040,920,6
1.857022,10,3,5,0.0,0.0,4,1040,920,6
7.976211,9,0,45,0.0,0.0,12,3386,2043,4
852.9054,10,3,5,0.0,0.0,10,670,370,6
0.938388,10,3,5,0.0,0.0,2,318,72,38
877.714,10,3,5,0.0,0.0,8,1075,547,6
0.000857,10,3,5,0.0,0.0,2,1097,78,6
80.0134,9,0,45,0.0,0.0,15,4710,1705,44
0.55039,9,0,45,0.0,0.0,24,13611,1197,4
1.725831,10,3,5,0.0,0.0,4,1040,920,6
909.9817,10,3,5,0.0,0.0,6,1180,999,6
8.782503,9,0,45,0.0,0.0,12,3390,2044,4
1.645136,10,3,5,0.0,0.0,4,667,544,6
16.819784,9,0,45,0.0,0.0,12,2636,578,2
0.000313,10,3,5,0.0,0.0,2,314,85,50
0.153492,9,0,45,0.0,0.0,61,54464,1451,4
0.000939,10,3,5,0.0,0.0,2,580,73,6
0.017271,10,3,5,0.0,0.0,2,382,77,50
0.017269,10,3,5,0.0,0.0,2,185,77,50
0.000555,10,3,5,0.0,0.0,2,138,78,6
0.075975,9,0,45,0.0,0.0,11,2933,535,2
0.000304,10,3,5,0.0,0.0,2,304,83,50
0.00035,10,3,5,0.0,0.0,2,216,83,50
0.000621,10,3,5,0.0,0.0,2,128,60,6
0.000874,10,3,5,0.0,0.0,2,537,74,6
30.01209,9,0,45,0.0,0.0,10,1396,939,4
0.051752,10,3,5,0.0,0.0,2,520,460,6
356.46027,7,3,5,0.0,0.0,6,1172,980,6
1.597684,7,3,5,0.0,0.0,4,1040,920,6
31.003494,9,0,45,0.0,0.0,135,127190,4777,4
0.000832,10,3,5,0.0,0.0,2,132,72,6
0.365135,10,3,5,0.0,0.0,2,520,460,6
0.041162,10,3,5,0.0,0.0,2,520,460,6
0.266159,10,3,5,0.0,0.0,2,137,77,6
0.33279,10,3,5,0.0,0.0,2,136,76,6
0.045717,10,3,5,0.0,0.0,2,136,76,6
0.0,10,0,65,0.0,0.0015527752675991804,1,195,195,5
614.2927,10,3,5,0.0,0.0,4,484,360,6
621.8055,10,3,5,0.0,0.0,4,474,350,6
0.000637,10,3,5,0.0,0.0,2,129,69,6
639.5346,10,3,5,0.0,0.0,6,1092,431,6
6.011294,10,0,65,0.0,0.0015527752675991804,3,219,219,5
686.4041,8,3,5,0.0,0.0,10,1031,647,6
0.627619,10,3,5,0.0,0.0,4,665,544,6
147.61633,10,3,5,0.0,0.0,6,1217,620,6
0.526356,10,3,5,0.0,0.0,4,665,544,6
0.311761,10,3,5,0.0,0.0,2,520,460,6
10.866424,9,0,60,0.0,0.0,122,115108,5437,4
30.688643,9,0,45,0.0,0.0,100,95902,2969,4
65.28209,9,0,116,0.0,0.0,12,5900,1452,4
0.00071,10,3,5,0.0,0.0,2,136,76,6
0.000254,10,3,5,0.0,0.0,2,260,105,50
0.000298,10,3,5,0.0,0.0,2,260,105,50
0.000424,10,3,5,0.0,0.0,2,259,92,50
0.000425,10,3,5,0.0,0.0,2,259,92,50
0.000477,10,3,5,0.0,0.0,2,400,74,50
0.022112,9,0,37,0.0,0.0,6,412,272,2
0.96152,10,3,5,0.0,0.0,4,520,346,6
0.004166,10,3,5,0.0,0.0,4,2997,60,6
